time app subpolicy target_mem credit_bytes share min_mem min_mem_pct steal_size bytes_in_use need hits accesses shadow_q_hits survivor_items survivor_bytes evicted_items evicted_bytes hit_rate w_hit_rate live_items 
25800001 1 normal 800000000 0 800000000 80000000 10 65536 910796100 0.878352 2558350 2900001 0 0 0 0 0 0.882189 -1 4403932 
25900001 2 normal 800000000 0 800000000 80000000 10 65536 402976026 1.98523 2910646 2950000 0 0 0 0 0 0.98666 -1 1947492 
25900001 1 normal 800000000 0 800000000 80000000 10 65536 911755984 0.877428 2603708 2950001 0 0 0 0 0 0.882613 -1 4408574 
26000001 2 normal 800000000 0 800000000 80000000 10 65536 403079089 1.98472 2960148 3000000 0 0 0 0 0 0.986716 0.98995 1947990 
26000001 1 normal 800000000 0 800000000 80000000 10 65536 912695233 0.876525 2649166 3000001 0 0 0 0 0 0.883055 0.905686 4413116 
26100001 2 normal 800000000 0 800000000 80000000 10 65536 403177813 1.98424 3009671 3050000 0 0 0 0 0 0.986777 -1 1948467 
26100001 1 normal 800000000 0 800000000 80000000 10 65536 913638820 0.87562 2694603 3050001 0 0 0 0 0 0.883476 -1 4417679 
26200001 2 normal 800000000 0 800000000 80000000 10 65536 403280258 1.98373 3059176 3100000 0 0 0 0 0 0.986831 -1 1948962 
26200001 1 normal 800000000 0 800000000 80000000 10 65536 914546342 0.874751 2740214 3100001 0 0 0 0 0 0.88394 -1 4422068 
26300001 2 normal 800000000 0 800000000 80000000 10 65536 403382284 1.98323 3108683 3150000 0 0 0 0 0 0.986883 -1 1949455 
26300001 1 normal 800000000 0 800000000 80000000 10 65536 915455737 0.873882 2785816 3150001 0 0 0 0 0 0.884386 -1 4426466 
26400001 2 normal 800000000 0 800000000 80000000 10 65536 403472307 1.98279 3158248 3200000 0 0 0 0 0 0.986953 -1 1949890 
26400001 1 normal 800000000 0 800000000 80000000 10 65536 916351711 0.873027 2831483 3200001 0 0 0 0 0 0.884838 -1 4430799 
26500001 2 normal 800000000 0 800000000 80000000 10 65536 403569574 1.98231 3207778 3250000 0 0 0 0 0 0.987009 -1 1950360 
26500001 1 normal 800000000 0 800000000 80000000 10 65536 917257249 0.872165 2877104 3250001 0 0 0 0 0 0.885262 -1 4435178 
26600001 2 normal 800000000 0 800000000 80000000 10 65536 403666022 1.98184 3257312 3300000 0 0 0 0 0 0.987064 -1 1950826 
26600001 1 normal 800000000 0 800000000 80000000 10 65536 918172843 0.871296 2922676 3300001 0 0 0 0 0 0.885659 -1 4439606 
26700001 2 normal 800000000 0 800000000 80000000 10 65536 403764119 1.98135 3306838 3350000 0 0 0 0 0 0.987116 -1 1951300 
26700001 1 normal 800000000 0 800000000 80000000 10 65536 919040719 0.870473 2968479 3350001 0 0 0 0 0 0.886113 -1 4443803 
26800001 2 normal 800000000 0 800000000 80000000 10 65536 403860771 1.98088 3356371 3400000 0 0 0 0 0 0.987168 -1 1951767 
26800001 1 normal 800000000 0 800000000 80000000 10 65536 919937629 0.869624 3014142 3400001 0 0 0 0 0 0.886512 -1 4448140 
26900001 2 normal 800000000 0 800000000 80000000 10 65536 403956382 1.98041 3405909 3450000 0 0 0 0 0 0.98722 -1 1952229 
