time app subpolicy target_mem credit_bytes share min_mem min_mem_pct steal_size bytes_in_use need hits accesses shadow_q_hits survivor_items survivor_bytes evicted_items evicted_bytes hit_rate w_hit_rate live_items 
25300001 1 normal 800000000 548470784 1348470784 80000000 10 65536 891287470 1.51295 2274491 2635663 13765 317820494 64189196120 39518 8063752 0.862967 -1 4422045 
25400001 2 normal 800000000 -559546368 240453632 80000000 10 65536 599114433 0.401348 2631531 2700000 5485 179186685 60038664403 244636 81951052 0.974641 -1 1788475 
25400001 1 normal 800000000 559546368 1359546368 80000000 10 65536 892534286 1.52324 2318047 2685386 14031 320020625 64632901190 39518 8063752 0.863208 -1 4428118 
25500001 2 normal 800000000 -570163200 229836800 80000000 10 65536 597729601 0.384516 2679635 2750000 5584 182422825 61123389535 250563 83947284 0.974413 -1 1784105 
25500001 1 normal 800000000 570163200 1370163200 80000000 10 65536 893539199 1.53341 2361420 2735120 14292 322361232 65104283562 39518 8063752 0.86337 0.872408 4433032 
25600001 2 normal 800000000 -582877184 217122816 80000000 10 65536 597938520 0.363119 2727762 2800000 5685 185338857 62102578345 254496 85228691 0.974201 -1 1784138 
25600001 1 normal 800000000 582877184 1382877184 80000000 10 65536 893761373 1.54726 2404946 2784847 14587 324704575 65577465062 39518 8063752 0.863583 -1 4435187 
25700001 2 normal 800000000 -592183296 207816704 80000000 10 65536 596629331 0.348318 2775857 2850000 5792 188572105 63187882573 261038 87462882 0.973985 -1 1780494 
25700001 1 normal 800000000 592183296 1392183296 80000000 10 65536 894864075 1.55575 2448638 2834594 14837 327035856 66048117031 39518 8063752 0.863841 -1 4440946 
25800001 2 normal 800000000 -604045312 195954688 80000000 10 65536 595986998 0.32879 2823936 2900000 5885 191568577 64193617345 266481 89255614 0.973771 -1 1778971 
25800001 1 normal 800000000 604045312 1404045312 80000000 10 65536 895969221 1.56707 2492134 2884298 15112 329254246 66494660929 39518 8063752 0.864035 -1 4446243 
25900001 2 normal 800000000 -615907328 184092672 80000000 10 65536 594488566 0.309666 2871918 2950000 5982 194764880 65265629805 274301 91901661 0.973532 -1 1774525 
25900001 1 normal 800000000 615907328 1415907328 80000000 10 65536 897008991 1.57848 2535589 2934025 15390 331660700 66978824659 39518 8063752 0.864202 -1 4451459 
26000001 2 normal 800000000 -629342208 170657792 80000000 10 65536 593492061 0.287549 2919916 3000000 6077 197974522 66337994818 280010 93846223 0.973305 0.962558 1771876 
26000001 1 normal 800000000 629342208 1429342208 80000000 10 65536 897748163 1.59214 2579154 2983763 15690 334064803 67462442072 39518 8063752 0.864396 -1 4453549 
26100001 2 normal 800000000 -640155648 159844352 80000000 10 65536 592538954 0.269762 2967860 3050000 6174 200952683 67336672894 286953 96224803 0.973069 -1 1769335 
26100001 1 normal 800000000 640155648 1440155648 80000000 10 65536 899507595 1.60105 2622707 3033510 15952 336314452 67916047403 39518 8063752 0.864578 -1 4462523 
26200001 2 normal 800000000 -650903552 149096448 80000000 10 65536 591688614 0.251985 3015793 3100000 6278 204150963 68409086061 292222 97990172 0.972836 -1 1766709 
26200001 1 normal 800000000 650903552 1450903552 80000000 10 65536 899980522 1.61215 2666371 3083247 16220 338718674 68399714311 39518 8063752 0.864793 -1 4465500 
26300001 2 normal 800000000 -661716992 138283008 80000000 10 65536 591397277 0.233824 3063702 3150000 6389 207126753 69407462086 296820 99503100 0.972604 -1 1766145 
26300001 1 normal 800000000 661716992 1461716992 80000000 10 65536 901209814 1.62195 2709999 3132956 16496 340966863 68853469167 39518 8063752 0.864997 -1 4471208 
