time app subpolicy target_mem credit_bytes share min_mem min_mem_pct steal_size bytes_in_use need hits accesses shadow_q_hits survivor_items survivor_bytes evicted_items evicted_bytes hit_rate w_hit_rate live_items 
198066 1 normal 200000000 0 200000000 20000000 10 65536 784837 254.83 4 3955 0 0 0 0 0 0.00101138 -1 3955 
201645 2 normal 100000000 0 100000000 10000000 10 65536 1300421 76.8982 2 3942 0 0 0 0 0 0.000507357 -1 3940 
201645 1 normal 200000000 0 200000000 20000000 10 65536 797490 250.787 4 4021 0 0 0 0 0 0.000994777 -1 4021 
205254 2 normal 100000000 0 100000000 10000000 10 65536 1322854 75.5941 2 4014 0 0 0 0 0 0.000498256 -1 4012 
205254 1 normal 200000000 0 200000000 20000000 10 65536 822665 243.112 4 4098 0 0 0 0 0 0.000976086 -1 4098 
208856 2 normal 100000000 0 100000000 10000000 10 65536 1349531 74.0998 2 4088 0 0 0 0 0 0.000489237 -1 4086 
208856 1 normal 200000000 0 200000000 20000000 10 65536 841471 237.679 4 4190 0 0 0 0 0 0.000954654 -1 4190 
212428 2 normal 100000000 0 100000000 10000000 10 65536 1375002 72.7272 2 4150 0 0 0 0 0 0.000481928 -1 4148 
212428 1 normal 200000000 0 200000000 20000000 10 65536 854899 233.946 4 4255 0 0 0 0 0 0.000940071 -1 4255 
216053 2 normal 100000000 0 100000000 10000000 10 65536 1393335 71.7702 2 4215 0 0 0 0 0 0.000474496 -1 4213 
216053 1 normal 200000000 0 200000000 20000000 10 65536 873295 229.018 5 4331 0 0 0 0 0 0.00115447 -1 4331 
219632 2 normal 100000000 0 100000000 10000000 10 65536 1423144 70.267 2 4294 0 0 0 0 0 0.000465766 -1 4292 
219632 1 normal 200000000 0 200000000 20000000 10 65536 888291 225.151 5 4397 0 0 0 0 0 0.00113714 -1 4397 
223248 2 normal 100000000 0 100000000 10000000 10 65536 1446680 69.1238 2 4369 0 0 0 0 0 0.000457771 -1 4367 
223248 1 normal 200000000 0 200000000 20000000 10 65536 901953 221.741 5 4461 0 0 0 0 0 0.00112082 -1 4461 
226844 2 normal 100000000 0 100000000 10000000 10 65536 1471559 67.9551 3 4440 0 0 0 0 0 0.000675676 -1 4437 
226844 1 normal 200000000 0 200000000 20000000 10 65536 915241 218.522 5 4526 0 0 0 0 0 0.00110473 -1 4526 
230462 2 normal 100000000 0 100000000 10000000 10 65536 1495642 66.8609 3 4508 0 0 0 0 0 0.000665484 -1 4505 
230462 1 normal 200000000 0 200000000 20000000 10 65536 935464 213.798 5 4601 0 0 0 0 0 0.00108672 -1 4601 
234054 2 normal 100000000 0 100000000 10000000 10 65536 1523390 65.6431 3 4582 0 0 0 0 0 0.000654736 -1 4579 
234054 1 normal 200000000 0 200000000 20000000 10 65536 951691 210.152 5 4680 0 0 0 0 0 0.00106838 -1 4680 
237647 2 normal 100000000 0 100000000 10000000 10 65536 1545651 64.6977 3 4651 0 0 0 0 0 0.000645023 -1 4648 
237647 1 normal 200000000 0 200000000 20000000 10 65536 961425 208.025 5 4744 0 0 0 0 0 0.00105396 -1 4744 
241236 2 normal 100000000 0 100000000 10000000 10 65536 1567138 63.8106 3 4707 0 0 0 0 0 0.000637349 -1 4704 
241236 1 normal 200000000 0 200000000 20000000 10 65536 979103 204.269 5 4808 0 0 0 0 0 0.00103993 -1 4808 
